seed,regime,placement_rate,ground_truth_fit,search_rounds,applications_per_hire,fill_rate,vacancy_duration,credential_sensitivity,investment_alignment,mean_step_gap_reduction,total_gap_reduction,evidence_conversion,task_acceptance,realized_gain,evidence_opportunity_gap,scenario
1015,R0,0.49166666666666664,0.5560951605484741,1.8983050847457628,5.677966101694915,0.9833333333333333,1.8333333333333333,0.283533550391564,0.07637231503579953,0.0007507369256269917,0.0026213230986475793,0.0,0.0,0.010059827810325696,0.3,no_discount
1015,R1,0.4083333333333333,0.573267733127515,1.9591836734693877,5.877551020408164,0.8166666666666667,2.9,0.2888912078876926,0.07822410147991543,0.0006916537362168442,0.0027262684769213943,0.0,0.0,0.009870121859580144,0.4,no_discount
1016,R0,0.475,0.550150568954228,2.017543859649123,6.052631578947368,0.95,2.1666666666666665,0.2825075168343632,0.0779816513761468,0.0008039234062202533,0.0029209217092669203,0.0,0.0,0.010388478905598,0.46666666666666673,no_discount
1016,R1,0.44166666666666665,0.5758743100561957,2.358490566037736,7.0754716981132075,0.8833333333333333,3.033333333333333,0.30217243022813917,0.06962025316455696,0.0007418518769102878,0.002930314913795637,0.0,0.0,0.010932704797770646,0.49999999999999994,no_discount
1017,R0,0.48333333333333334,0.6028703643742732,2.086206896551724,6.258620689655173,0.9666666666666667,2.2333333333333334,0.2181929652746228,0.0896551724137931,0.0009028490462289181,0.003272827792579828,0.0,0.0,0.010029586571722496,0.26666666666666666,no_discount
1017,R1,0.4583333333333333,0.6233037491541175,2.036363636363636,6.109090909090909,0.9166666666666666,2.3333333333333335,0.2237257085397988,0.09395973154362416,0.0009117843508502012,0.0033963967069169996,0.0,0.0,0.00978968834253366,0.26666666666666666,no_discount
1018,R0,0.48333333333333334,0.5563193681902292,2.0517241379310347,6.155172413793103,0.9666666666666667,2.1,0.2726790977411941,0.07621247113163972,0.0009957103813089138,0.0035928549592229974,0.0,0.0,0.011291399934891927,0.19999999999999996,no_discount
1018,R1,0.44166666666666665,0.5602953368429727,2.1320754716981134,6.39622641509434,0.8833333333333333,2.8,0.26729718281611,0.06926406926406926,0.0008852102601903313,0.0034080595017327757,0.0,0.0,0.011528633258585665,0.3,no_discount
1019,R0,0.475,0.5920519407330425,2.0,6.0,0.95,2.1333333333333333,0.21002086758002522,0.09195402298850575,0.0008627300587182734,0.003127396462853741,0.0,0.0,0.010158606134719894,0.23333333333333328,no_discount
1019,R1,0.44166666666666665,0.6095976631454723,2.169811320754717,6.509433962264151,0.8833333333333333,2.8666666666666667,0.22158973047948127,0.08189655172413793,0.0008656291454418735,0.0033470993623752445,0.0,0.0,0.010367302844213541,0.23333333333333328,no_discount
1000,R0,0.475,0.6324006751475074,1.8596491228070176,5.578947368421052,0.95,1.9666666666666666,0.1482898969521499,0.08196721311475409,0.0008878192477258669,0.0031591568231578767,0.0,0.0,0.010737904178344252,-0.033333333333333326,strong_discount
1000,R1,0.44166666666666665,0.6556924865469468,1.9056603773584906,5.716981132075472,0.8833333333333333,2.433333333333333,0.13557720794281922,0.08666666666666667,0.0007466334901885447,0.002799875588207043,0.0,0.0,0.010097510990160987,-0.06666666666666665,strong_discount
1001,R0,0.44166666666666665,0.5972147615678219,1.9245283018867925,5.773584905660377,0.8833333333333333,2.6666666666666665,0.18620376587767892,0.07095343680709534,0.0008618196104476484,0.0032390053692657452,0.0,0.0,0.011143310069805006,0.16666666666666663,strong_discount
1001,R1,0.4083333333333333,0.6173948074868552,2.2244897959183674,6.673469387755102,0.8166666666666667,3.466666666666667,0.15655674017738055,0.08024691358024691,0.0009291627160950912,0.003763109000185119,0.0,0.0,0.01076042247328635,0.26666666666666666,strong_discount
1002,R0,0.44166666666666665,0.5886841022454666,2.0377358490566038,6.113207547169812,0.8833333333333333,2.6666666666666665,0.13704235747334964,0.08971553610503283,0.0010364057319153404,0.003946978495710921,0.0,0.0,0.010836390546054684,-0.06666666666666671,strong_discount
1002,R1,0.425,0.6120661513803801,2.2549019607843137,6.764705882352941,0.85,2.8,0.12705176995011694,0.08368200836820083,0.0008154151199287006,0.003248070227715991,0.0,0.0,0.010445840093884653,0.2,strong_discount
1003,R0,0.45,0.5895603928419854,1.9074074074074074,5.722222222222222,0.9,2.5,0.1910240492436099,0.09662921348314607,0.0009704479729482025,0.0035987445663495845,0.0,0.0,0.010881084860478691,0.16666666666666669,strong_discount
1003,R1,0.4166666666666667,0.6162957267284029,2.46,7.38,0.8333333333333334,3.3333333333333335,0.16313711296350628,0.0872210953346856,0.0008628766820828013,0.0035449850355568423,0.0,0.0,0.009955239129965354,0.26666666666666666,strong_discount
1004,R0,0.475,0.5876180603450635,2.1228070175438596,6.368421052631579,0.95,2.466666666666667,0.19130064419232334,0.07692307692307693,0.0007698164684563828,0.0028354906588143438,0.0,0.0,0.010388231526320886,0.09999999999999998,strong_discount
1004,R1,0.425,0.6148542991594734,2.372549019607843,7.117647058823529,0.85,3.2666666666666666,0.1732640650578715,0.05785123966942149,0.0008672920451762609,0.0034980779155442524,0.0,0.0,0.011037548623179592,0.09999999999999998,strong_discount
1005,R0,0.48333333333333334,0.5546979612607135,1.8275862068965518,5.482758620689655,0.9666666666666667,1.8666666666666667,0.18236774112202972,0.07380952380952381,0.0007000910910719689,0.0024503188187518913,0.0,0.0,0.010487532522373598,0.23333333333333334,strong_discount
1005,R1,0.4166666666666667,0.5811669250201335,1.92,5.76,0.8333333333333334,2.8,0.17500875104340272,0.08798283261802575,0.0008670721481815251,0.003367130175438256,0.0,0.0,0.010272548280365626,0.3333333333333333,strong_discount
1006,R0,0.425,0.5789054819023417,1.7843137254901962,5.352941176470588,0.85,2.7666666666666666,0.1829318306320848,0.07929515418502203,0.0008545724780899133,0.0032331325421068387,0.0,0.0,0.010686919015222526,0.19999999999999996,strong_discount
1006,R1,0.43333333333333335,0.586650888096569,2.1538461538461537,6.461538461538462,0.8666666666666667,2.6666666666666665,0.1775103850366087,0.0641025641025641,0.0007300922449682343,0.002847359755376114,0.0,0.0,0.010728117075802134,0.23333333333333334,strong_discount
1007,R0,0.475,0.5593348083433648,2.1052631578947367,6.315789473684211,0.95,2.3666666666666667,0.1512787382345063,0.08390022675736962,0.0010145093830465743,0.0037283219826961607,0.0,0.0,0.010998911574666226,0.033333333333333326,strong_discount
1007,R1,0.4,0.5980100371997029,2.2291666666666665,6.6875,0.8,3.2333333333333334,0.13687082536157322,0.09368635437881874,0.0010411874890416057,0.0042601921426619034,0.0,0.0,0.01124943459833528,0.16666666666666669,strong_discount
1008,R0,0.44166666666666665,0.5914426859595284,1.849056603773585,5.547169811320755,0.8833333333333333,2.3666666666666667,0.16050201337639133,0.07829977628635347,0.0007521446223290748,0.0028017387181758038,0.0,0.0,0.011295789447622526,-0.13333333333333336,strong_discount
1008,R1,0.39166666666666666,0.61205111012266,1.9574468085106382,5.872340425531915,0.7833333333333333,3.1,0.1482718466988259,0.07660455486542443,0.0007941554384499066,0.0031964756397608743,0.0,0.0,0.010482455406774232,0.16666666666666669,strong_discount
1009,R0,0.49166666666666664,0.5726562735519947,1.9830508474576272,5.9491525423728815,0.9833333333333333,1.9,0.1762571373662195,0.07311320754716981,0.0009615152950377388,0.003397354042466677,0.0,0.0,0.011141907373707358,-0.06666666666666665,strong_discount
1009,R1,0.44166666666666665,0.6022714662476244,1.9056603773584906,5.716981132075472,0.8833333333333333,2.6666666666666665,0.15904044548558519,0.08,0.001002560362419698,0.0037596013590738674,0.0,0.0,0.01037711766432828,0.10000000000000003,strong_discount
1010,R0,0.43333333333333335,0.5297811004121075,1.9615384615384615,5.884615384615385,0.8666666666666667,2.566666666666667,0.17827743000285595,0.06550218340611354,0.0007959538790128206,0.0030378906382322653,0.0,0.0,0.010782111513801557,0.16666666666666669,strong_discount
1010,R1,0.39166666666666666,0.5763395023655582,2.297872340425532,6.8936170212765955,0.7833333333333333,3.433333333333333,0.15576452528317797,0.08617234468937876,0.000910278229957772,0.003785240306241069,0.0,0.0,0.010686240985242812,0.2,strong_discount
1011,R0,0.475,0.5519593002162226,2.192982456140351,6.578947368421052,0.95,2.433333333333333,0.1720541398561571,0.08071748878923767,0.0008957665063327385,0.003329265515203345,0.0,0.0,0.00995079824569524,0.2,strong_discount
1011,R1,0.39166666666666666,0.6056698662257805,1.9787234042553192,5.9361702127659575,0.7833333333333333,3.2333333333333334,0.1512284837120056,0.08264462809917356,0.0009531370525349153,0.003844319445224158,0.0,0.0,0.00955344840430182,0.09999999999999998,strong_discount
1012,R0,0.49166666666666664,0.5864143814163545,2.0677966101694913,6.203389830508475,0.9833333333333333,1.9666666666666666,0.19201682894687136,0.10023310023310024,0.0009592678064696574,0.0034293824081290253,0.0,0.0,0.010451194433306414,0.19999999999999996,strong_discount
1012,R1,0.44166666666666665,0.6158106188022222,2.30188679245283,6.90566037735849,0.8833333333333333,2.8333333333333335,0.1910667008544247,0.07218683651804671,0.0009058470435875644,0.0035554496460811903,0.0,0.0,0.01047550167008095,0.36666666666666664,strong_discount
1013,R0,0.4666666666666667,0.5789645796235119,2.0892857142857144,6.267857142857143,0.9333333333333333,2.433333333333333,0.1533709642659775,0.09213483146067415,0.0008595870220241226,0.003187635206672788,0.0,0.0,0.010906071295729,0.23333333333333334,strong_discount
1013,R1,0.425,0.5953833202675987,2.372549019607843,7.117647058823529,0.85,3.1,0.13790252024684654,0.08677685950413223,0.0008438951741083418,0.003403710535570312,0.0,0.0,0.010136342024081367,0.3333333333333333,strong_discount
1014,R0,0.4666666666666667,0.5919540548673535,1.9464285714285714,5.839285714285714,0.9333333333333333,2.1333333333333333,0.17869981300904933,0.09382151029748284,0.0008704032964855113,0.0031697186713680703,0.0,0.0,0.0101962019631319,0.19999999999999996,strong_discount
1014,R1,0.43333333333333335,0.6124150016785077,2.1923076923076925,6.576923076923077,0.8666666666666667,2.6666666666666665,0.16718362213846938,0.07234042553191489,0.0006868918834290797,0.002690326543430562,0.0,0.0,0.009928010715670515,0.3,strong_discount
1015,R0,0.5,0.5566197486315284,1.95,5.816666666666666,1.0,1.7333333333333334,0.18986814352580944,0.09112709832134293,0.0008219679308912011,0.002856338559846924,0.0,0.0,0.010572866966207673,0.3,strong_discount
1015,R1,0.44166666666666665,0.5929259122567738,2.3207547169811322,6.962264150943396,0.8833333333333333,3.0,0.1663134881845644,0.09322033898305085,0.0008596019810487648,0.003381101125458475,0.0,0.0,0.00972842232295794,0.3,strong_discount
1016,R0,0.48333333333333334,0.5529025243498399,2.086206896551724,6.258620689655173,0.9666666666666667,2.1333333333333333,0.1835793745133719,0.07816091954022988,0.0007517492323191854,0.002725090967157047,0.0,0.0,0.010323659272946484,0.4333333333333333,strong_discount
1016,R1,0.44166666666666665,0.5769013803865602,2.547169811320755,7.6415094339622645,0.8833333333333333,3.1333333333333333,0.17803451403837697,0.0743801652892562,0.000736911523552459,0.0029722098116615847,0.0,0.0,0.01054714670117281,0.4666666666666666,strong_discount
1017,R0,0.475,0.6150176888108051,1.8070175438596492,5.421052631578948,0.95,1.9333333333333333,0.1418219959383676,0.10141509433962265,0.0008519868763979259,0.003010353629939338,0.0,0.0,0.009423269755227745,0.13333333333333336,strong_discount
1017,R1,0.43333333333333335,0.6530578666476509,2.0384615384615383,6.115384615384615,0.8666666666666667,2.933333333333333,0.12736015373399767,0.07575757575757576,0.0008422097835021012,0.0032425076664830896,0.0,0.0,0.00987835431776141,0.2,strong_discount
1018,R0,0.48333333333333334,0.54798502360137,1.9827586206896552,5.948275862068965,0.9666666666666667,1.8666666666666667,0.18384800841880203,0.08857808857808858,0.0009819369352219696,0.0035104245434185418,0.0,0.0,0.011080826833621557,0.23333333333333328,strong_discount
1018,R1,0.43333333333333335,0.5800453802822821,1.9615384615384615,5.884615384615385,0.8666666666666667,2.566666666666667,0.15597980327280633,0.10043668122270742,0.0010202457524617753,0.0038939379552291094,0.0,0.0,0.0115400859216354,0.2,strong_discount
1019,R0,0.49166666666666664,0.6005971846425214,1.9830508474576272,5.9491525423728815,0.9833333333333333,1.8333333333333333,0.13436823142607857,0.08726415094339622,0.0009846065792784443,0.0034789432467838364,0.0,0.0,0.010546289607721446,0.16666666666666663,strong_discount
1019,R1,0.49166666666666664,0.5951843341476837,2.6271186440677967,7.88135593220339,0.9833333333333333,2.6333333333333333,0.12700580149385532,0.08225108225108226,0.0009433700345824646,0.0036319746331424886,0.0,0.0,0.010573594428975779,0.23333333333333334,strong_discount
